id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
h6gryw6i6d,2011-08-12,20110812234634,2011-08-20,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
mhq4b49w3r,2011-08-13,20110813002558,,-unknown-,,basic,2,en,other,craigslist,omg,Web,Windows Desktop,Firefox,NDF
rrqf1i4awb,2011-08-13,20110813010925,,-unknown-,,basic,0,en,other,other,tracked-other,Web,iPad,Mobile Safari,NDF
dzhs99g62c,2011-08-13,20110813020124,,MALE,24.0,facebook,2,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
zsljx17lo6,2011-08-13,20110813025711,2011-08-13,-unknown-,,basic,2,en,content,google,,Web,Other/Unknown,-unknown-,AU
icn0wr6820,2011-08-13,20110813030712,2011-08-13,-unknown-,,basic,3,en,sem-non-brand,bing,omg,Web,Mac Desktop,Safari,US
xbcly5kr5v,2011-08-13,20110813033444,2011-08-20,-unknown-,,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
uo2qqu2rp5,2011-08-13,20110813042427,2012-07-06,FEMALE,36.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
9nhigch0gs,2011-08-13,20110813054406,2012-05-23,FEMALE,24.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
x9q82kv1ir,2011-08-13,20110813054521,2011-08-13,FEMALE,34.0,basic,3,en,direct,direct,linked,Web,Mac Desktop,Safari,US
cmisz4rkwr,2011-08-13,20110813062446,2011-08-13,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
r9kmtar67n,2011-08-13,20110813063909,2012-03-12,FEMALE,33.0,facebook,2,en,seo,google,untracked,Web,Mac Desktop,Safari,US
femexcf094,2011-08-13,20110813071027,,-unknown-,,basic,3,en,sem-brand,bing,,Web,Other/Unknown,-unknown-,NDF
h4it8gmjsr,2011-08-13,20110813081109,2011-08-17,FEMALE,41.0,facebook,2,en,other,craigslist,linked,Web,Windows Desktop,Firefox,DE
51jhd4z9kg,2011-08-13,20110813093321,,MALE,30.0,basic,2,en,sem-non-brand,google,untracked,Web,Android Phone,-unknown-,NDF
uvezpig2kb,2011-08-13,20110813144914,2011-08-15,FEMALE,41.0,facebook,2,en,direct,direct,linked,Web,iPhone,Mobile Safari,ES
rlc1vwc7b1,2011-08-13,20110813152235,2011-08-22,MALE,103.0,facebook,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US
hl09wniope,2011-08-13,20110813172145,,-unknown-,49.0,basic,1,en,seo,google,linked,Web,Mac Desktop,Safari,NDF
fdltw6kurp,2011-08-13,20110813175640,,MALE,41.0,facebook,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,NDF
cg65cbwxxu,2011-08-13,20110813193642,2011-08-13,MALE,38.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
94uchi6ug0,2011-08-13,20110813193939,2012-04-30,FEMALE,34.0,facebook,0,en,seo,google,untracked,Web,Mac Desktop,Safari,ES
docqcua6mk,2011-08-13,20110813194127,,MALE,46.0,facebook,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
kl0vbhsrj3,2011-08-13,20110813202934,2011-08-15,MALE,46.0,basic,2,en,other,other,linked,Web,Mac Desktop,Chrome,US
fvjj4b90ic,2011-08-13,20110813223247,,MALE,35.0,facebook,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
ckbijzqsex,2011-08-13,20110813224346,,FEMALE,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
klhfx04hpu,2011-08-13,20110813230516,2011-08-15,FEMALE,43.0,facebook,0,en,seo,google,tracked-other,Web,Mac Desktop,Safari,US
0jfnkt21j3,2011-08-13,20110813230825,2011-08-14,MALE,32.0,facebook,2,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,US
e5p36wjieo,2011-08-13,20110813233101,2011-08-18,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
omjzubqrig,2011-08-13,20110813233323,2011-08-16,MALE,30.0,basic,3,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,FR
gxopznj65d,2011-08-13,20110813234900,2011-08-14,-unknown-,,basic,3,en,remarketing,google,,Web,Other/Unknown,-unknown-,US
h9tvdu1mjv,2011-08-14,20110814012351,2011-08-14,FEMALE,47.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
s5ykyazxun,2011-08-14,20110814024513,2011-08-21,FEMALE,26.0,facebook,2,en,content,google,untracked,Web,Windows Desktop,Firefox,US
mvalbigd33,2011-08-14,20110814031047,2011-08-14,MALE,32.0,basic,2,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,US
m2cm1pu5xx,2011-08-14,20110814043612,2011-08-14,MALE,28.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,FR
osewshceb0,2011-08-14,20110814045012,2012-04-04,MALE,30.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
va59bt5ssj,2011-08-14,20110814055424,,-unknown-,,basic,0,de,direct,direct,untracked,Web,iPhone,-unknown-,NDF
88u2zjjpeg,2011-08-14,20110814064341,,-unknown-,,basic,3,en,remarketing,google,,Web,Other/Unknown,-unknown-,NDF
ldg49g9llf,2011-08-14,20110814075057,,FEMALE,39.0,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
koca4jdv9g,2011-08-14,20110814080947,,FEMALE,37.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
memgo3uuzk,2011-08-14,20110814082252,2011-08-14,MALE,41.0,facebook,3,en,remarketing,google,omg,Web,Mac Desktop,Firefox,US
99vjduyqf7,2011-08-14,20110814085735,2011-08-31,FEMALE,27.0,facebook,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Chrome,other
0ao1ek0s54,2011-08-14,20110814142448,,FEMALE,37.0,facebook,0,en,direct,direct,untracked,Web,Android Phone,Chrome Mobile,NDF
8u9eu283zu,2011-08-14,20110814152756,,MALE,66.0,facebook,0,en,content,facebook,,Web,Other/Unknown,-unknown-,NDF
oklydfobm8,2011-08-14,20110814160443,,MALE,43.0,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
s48xhjqodl,2011-08-14,20110814180158,,MALE,39.0,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
ptfv7tm30j,2011-08-14,20110814184011,,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
9gd4vcrzlg,2011-08-14,20110814185801,,FEMALE,37.0,basic,0,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,NDF
wg36zv1dai,2011-08-14,20110814191254,,-unknown-,,basic,1,en,content,facebook,,Web,Other/Unknown,-unknown-,NDF
oavt30lxwz,2011-08-14,20110814194205,,FEMALE,105.0,facebook,2,en,direct,direct,omg,Web,Android Phone,Chrome Mobile,NDF
fkewdnp5lt,2011-08-14,20110814194440,2011-08-24,-unknown-,,basic,2,en,direct,direct,linked,Web,Windows Desktop,IE,other
dl8rdv2eji,2011-08-14,20110814195456,2011-08-19,FEMALE,30.0,basic,2,en,sem-brand,google,linked,Web,iPad,Mobile Safari,US
s0cbt8t76k,2011-08-14,20110814203847,,FEMALE,56.0,facebook,0,en,content,facebook,untracked,Web,Windows Desktop,Chrome,NDF
3bvjb5dp17,2011-08-14,20110814204547,,-unknown-,,basic,1,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
emp32tu5bo,2011-08-14,20110814224701,,FEMALE,33.0,facebook,3,en,remarketing,google,,Web,Other/Unknown,-unknown-,NDF
58phor5g5d,2011-08-14,20110814225600,,FEMALE,,basic,0,en,seo,google,linked,Web,iPad,Mobile Safari,NDF
ejgbhu604t,2011-08-14,20110814232159,2011-08-15,FEMALE,31.0,facebook,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
xz5r4put5x,2011-08-15,20110815001821,,FEMALE,61.0,facebook,0,en,remarketing,google,,Web,Other/Unknown,-unknown-,NDF
evvui2onuz,2011-08-15,20110815004246,,FEMALE,68.0,basic,2,en,content,google,linked,Web,iPhone,Mobile Safari,NDF
jdrbg4dsly,2011-08-15,20110815005537,2011-08-15,FEMALE,32.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
kayr5ogfzp,2011-08-15,20110815020309,,FEMALE,46.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
1ojz9kjiyf,2011-08-15,20110815021926,,FEMALE,,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
zkff4pllw7,2011-08-15,20110815025156,,FEMALE,48.0,facebook,0,en,content,facebook,,Web,Other/Unknown,-unknown-,NDF
d21tiv5zl3,2011-08-15,20110815025222,2011-08-16,-unknown-,34.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
fjobbw550r,2011-08-15,20110815030253,2011-08-15,MALE,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
mcpvsinzq5,2011-08-15,20110815032946,2011-08-15,MALE,36.0,facebook,3,en,sem-non-brand,bing,omg,Web,Windows Desktop,Chrome,US
plllyo4t97,2011-08-15,20110815040146,2011-08-15,MALE,50.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
fjhj4wrt2j,2011-08-15,20110815041941,,MALE,34.0,facebook,2,en,direct,direct,linked,Web,Windows Desktop,IE,NDF
2ivqdups5o,2011-08-15,20110815045538,2011-08-25,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,other
eje3q8o396,2011-08-15,20110815054423,,FEMALE,31.0,basic,2,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
gzk6ixqlbm,2011-08-15,20110815062541,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
a20rbdeh7j,2011-08-15,20110815065710,,MALE,55.0,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
x5037wy62k,2011-08-15,20110815070418,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
x5kifztr07,2011-08-15,20110815072900,2011-08-16,FEMALE,30.0,facebook,2,en,seo,google,linked,Web,Mac Desktop,Chrome,FR
hs8y8n55ot,2011-08-15,20110815083656,2011-08-19,-unknown-,30.0,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
33tppap88h,2011-08-15,20110815090919,,MALE,31.0,facebook,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,NDF
7ltjarvtan,2011-08-15,20110815095135,,MALE,40.0,facebook,0,en,content,facebook,,Web,Other/Unknown,-unknown-,NDF
l5z7u8lpyd,2011-08-15,20110815103333,2011-08-16,FEMALE,43.0,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Safari,US
avlutnpx6e,2011-08-15,20110815115155,2011-08-23,MALE,26.0,facebook,0,sv,direct,direct,linked,Web,Mac Desktop,Chrome,ES
60pzojr0n8,2011-08-15,20110815131812,,MALE,30.0,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
x4qr7c2g4d,2011-08-15,20110815143826,,-unknown-,,basic,1,en,content,facebook,,Web,Other/Unknown,-unknown-,NDF
2didt5fvyc,2011-08-15,20110815155515,2011-08-29,MALE,33.0,facebook,0,en,seo,google,untracked,Web,Mac Desktop,Safari,US
h0n4kcw9np,2011-08-15,20110815160810,,MALE,18.0,facebook,2,fr,direct,direct,omg,Web,Windows Desktop,Chrome,NDF
4k6vtk4nnn,2011-08-15,20110815161837,,FEMALE,43.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
4kol97mzy5,2011-08-15,20110815162211,2011-08-20,-unknown-,,basic,0,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
nqgouuwtxq,2011-08-15,20110815171554,2011-12-23,FEMALE,35.0,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
bqwqm69ufm,2011-08-15,20110815171713,2011-09-06,FEMALE,33.0,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
manipo5jsy,2011-08-15,20110815172707,,MALE,59.0,facebook,0,en,remarketing,google,linked,Web,iPhone,IE Mobile,NDF
ldyhtlivil,2011-08-15,20110815174103,,-unknown-,34.0,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
1p1n6au9tf,2011-08-15,20110815174430,,FEMALE,24.0,facebook,0,fr,direct,direct,,Web,Other/Unknown,-unknown-,NDF
51z1pvf94z,2011-08-15,20110815175702,2012-06-15,MALE,29.0,basic,3,en,direct,direct,linked,Web,Mac Desktop,Safari,US
j8cbxlkpk8,2011-08-15,20110815175718,,FEMALE,29.0,facebook,0,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
qfgvo22o8m,2011-08-15,20110815182027,,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
0t875m34oj,2011-08-15,20110815182415,2011-08-16,MALE,29.0,facebook,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
bc23eddfr0,2011-08-15,20110815182807,2011-08-17,MALE,61.0,basic,3,en,sem-brand,google,,Web,Other/Unknown,-unknown-,FR
nylaml5xuq,2011-08-15,20110815182856,2011-08-17,FEMALE,40.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
3ummpac1tg,2011-08-15,20110815184242,,FEMALE,41.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
7qsd7j6wv0,2011-08-15,20110815184847,2011-08-15,FEMALE,36.0,basic,3,en,direct,direct,linked,Web,Mac Desktop,Firefox,IT
rkaguv9sap,2011-08-15,20110815190904,2011-08-27,FEMALE,39.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,GB
elc2k31jg6,2011-08-15,20110815193119,,MALE,33.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
qyq4bvklr0,2011-08-15,20110815193333,,MALE,46.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
toj80nkyjm,2011-08-15,20110815194122,2011-08-17,-unknown-,,basic,2,en,other,other,untracked,Web,Mac Desktop,Firefox,FR
wqv71igs0y,2011-08-15,20110815194512,,MALE,46.0,basic,0,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,NDF
mlv98b69fz,2011-08-15,20110815200402,,-unknown-,,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
5sppab29dq,2011-08-15,20110815200636,2011-08-15,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
k9txupx2d8,2011-08-15,20110815200817,2011-08-16,FEMALE,34.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,US
6mns70b2d0,2011-08-15,20110815202242,,MALE,34.0,basic,1,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
4h74hpgph6,2011-08-15,20110815202640,2011-08-15,MALE,59.0,basic,3,en,seo,google,untracked,Web,Mac Desktop,Firefox,US
7vhldnt70r,2011-08-15,20110815203411,,-unknown-,,basic,1,en,sem-brand,google,,Web,Other/Unknown,-unknown-,NDF
rv5upfb8bz,2011-08-15,20110815203430,,-unknown-,46.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
80f3hu0k8y,2011-08-15,20110815203717,2011-09-01,-unknown-,31.0,basic,3,en,direct,direct,untracked,Web,iPhone,-unknown-,FR
encpzc534j,2011-08-15,20110815204147,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
yp1eog4njj,2011-08-15,20110815210511,,MALE,36.0,facebook,0,en,remarketing,google,,Web,Other/Unknown,-unknown-,NDF
ajmj0ayv1z,2011-08-15,20110815211555,,FEMALE,18.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,NDF
0zh6th8mlr,2011-08-15,20110815220657,,FEMALE,29.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF
utm6v9nfi1,2011-08-15,20110815222550,2011-08-17,MALE,28.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,FR
8ebpxf7ecu,2011-08-15,20110815222814,2011-08-29,FEMALE,36.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
drmw0aqucj,2011-08-15,20110815223251,2011-08-15,FEMALE,37.0,facebook,0,en,sem-brand,google,linked,Web,Mac Desktop,Chrome,US
13ih0b2c7c,2011-08-15,20110815224513,2011-08-16,MALE,28.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,GB
to4mnzr2sq,2014-05-29,20110815225448,,MALE,28.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
fleipj7r05,2011-08-15,20110815232230,,-unknown-,,basic,1,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
pk6de48ovt,2011-08-15,20110815232827,2011-08-25,FEMALE,32.0,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Safari,US
77thjxr0o0,2011-08-16,20110816001432,2012-08-01,FEMALE,48.0,facebook,3,en,other,craigslist,linked,Web,iPad,Mobile Safari,US
m5qhvmjso6,2011-08-16,20110816010445,2011-08-19,FEMALE,32.0,facebook,3,en,other,craigslist,omg,Web,Mac Desktop,Firefox,US
xxxbxt59u1,2011-08-16,20110816013632,,FEMALE,49.0,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
o0slq9a273,2011-08-16,20110816013913,2011-08-19,FEMALE,42.0,basic,6,en,direct,other,omg,Web,Mac Desktop,Safari,US
9f5xbi0n4c,2011-08-16,20110816015550,,-unknown-,,basic,3,en,other,craigslist,linked,Web,Mac Desktop,Safari,NDF
40xlxw2vx0,2011-08-16,20110816020840,2011-08-18,FEMALE,46.0,basic,1,en,sem-brand,google,linked,Web,Mac Desktop,Safari,US
w4xodf76f9,2011-08-16,20110816021255,,FEMALE,110.0,basic,2,en,seo,google,tracked-other,Web,Windows Desktop,IE,NDF
8zl4s47z0d,2011-08-16,20110816021636,2011-08-16,MALE,26.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
gt2qugou3u,2011-08-16,20110816021851,2011-08-22,MALE,41.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
zti70jquhl,2011-08-16,20110816022140,2012-02-28,FEMALE,45.0,facebook,0,en,remarketing,google,linked,Web,Mac Desktop,Firefox,US
qstpbghltt,2011-08-16,20110816023032,,-unknown-,,basic,1,en,content,facebook,,Web,Other/Unknown,-unknown-,NDF
p3tlo44ffs,2011-08-16,20110816024659,,-unknown-,,basic,0,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,NDF
y8ec5vswtm,2011-08-16,20110816025236,,MALE,38.0,facebook,0,en,content,facebook,,Web,Other/Unknown,-unknown-,NDF
ybfemlpl82,2011-08-16,20110816025300,,MALE,22.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
pkvjyutldv,2011-08-16,20110816030739,2011-08-27,FEMALE,29.0,basic,2,en,seo,google,untracked,Web,Windows Desktop,Chrome,US
1zrofucmzc,2011-08-16,20110816034006,,FEMALE,62.0,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
46nkvxtrjl,2011-08-16,20110816035235,2011-08-20,FEMALE,60.0,basic,3,en,remarketing,google,untracked,Web,Mac Desktop,Safari,US
hv1zntdonb,2011-08-16,20110816041310,,FEMALE,29.0,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
3ek0rs0acf,2011-08-16,20110816041545,,-unknown-,,basic,1,en,content,facebook,untracked,Web,Mac Desktop,Safari,NDF
6mjeuuvjr7,2011-08-16,20110816043423,,FEMALE,33.0,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Safari,NDF
dx5rmes0hr,2011-08-16,20110816044332,,FEMALE,34.0,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
t1inv1nceo,2011-08-16,20110816044616,,-unknown-,,basic,0,en,sem-non-brand,google,linked,Web,Windows Desktop,Firefox,NDF
g9tcty6m2z,2011-08-16,20110816050421,,MALE,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
cdlel9p8f2,2011-08-16,20110816050746,,MALE,46.0,facebook,2,en,other,craigslist,omg,Web,Mac Desktop,Firefox,NDF
kvzeo6nh3o,2011-08-16,20110816052744,,FEMALE,103.0,facebook,0,en,content,facebook,linked,Web,iPad,Mobile Safari,NDF
mm6ib26fx0,2011-08-16,20110816054800,,FEMALE,30.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
z9lpx2y9bv,2011-08-16,20110816060432,2011-08-18,FEMALE,39.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other
oeqcjlsps4,2011-08-16,20110816064805,2012-03-02,MALE,32.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
mvoh1vhis2,2011-08-16,20110816070201,,-unknown-,,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
gyxxe18vmu,2011-08-16,20110816115337,,MALE,56.0,basic,1,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,NDF
okembjd7kf,2011-08-16,20110816132516,2011-08-17,MALE,26.0,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other
sdyc5qyyja,2011-08-16,20110816132853,,MALE,53.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
5rw4qrbodo,2011-08-16,20110816140235,2011-08-17,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,IT
cmfem2rfy3,2011-08-16,20110816142122,,FEMALE,38.0,basic,0,en,direct,direct,untracked,Web,Android Tablet,-unknown-,NDF
5t63rh4kvn,2011-08-16,20110816160319,,MALE,36.0,facebook,0,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
230rtykz1i,2011-08-16,20110816161208,2011-08-27,FEMALE,65.0,facebook,2,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
y4ml55sd6j,2011-08-16,20110816170119,,FEMALE,49.0,basic,3,en,other,craigslist,tracked-other,Web,Windows Desktop,Firefox,NDF
jykih9r8nb,2011-08-16,20110816170558,,FEMALE,36.0,basic,0,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
462ww2a8rz,2011-08-16,20110816170925,2011-08-23,FEMALE,,basic,0,en,seo,google,,Web,Other/Unknown,-unknown-,US
88ni55avbp,2011-08-16,20110816174148,2011-08-16,-unknown-,,basic,2,en,sem-non-brand,bing,omg,Web,Mac Desktop,Chrome,US
20l6fak52o,2011-08-16,20110816175621,2011-08-17,MALE,32.0,facebook,3,en,direct,direct,linked,Web,Windows Desktop,IE,ES
y7og5xxlob,2011-08-16,20110816181552,2011-08-23,FEMALE,18.0,basic,2,en,direct,direct,linked,Web,Windows Desktop,IE,US
xhtz4j3zs5,2011-08-16,20110816181945,2011-08-18,-unknown-,,basic,3,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
ucf41c6ha1,2011-08-16,20110816185209,,MALE,31.0,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
xf4g60hei9,2011-08-16,20110816191046,2011-08-26,MALE,28.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
6j81s8p9cr,2011-08-16,20110816192138,2011-08-27,-unknown-,63.0,basic,2,en,sem-brand,google,untracked,Web,Windows Desktop,IE,US
y4fcwrzjse,2011-08-16,20110816193939,,-unknown-,,basic,0,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
enmdso6ury,2011-08-16,20110816194718,2011-08-16,FEMALE,30.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,ES
v5214z9ed5,2011-08-16,20110816200113,,FEMALE,70.0,basic,2,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
q6jivtkn8r,2011-08-16,20110816201410,2011-08-25,FEMALE,32.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
c7djs0ugcc,2011-08-16,20110816202257,2011-08-16,MALE,33.0,basic,3,en,direct,direct,linked,Web,Mac Desktop,Safari,US
jk58gw4yu2,2011-08-16,20110816203559,2011-09-14,FEMALE,37.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,US
026q1urnt2,2011-08-16,20110816204918,,FEMALE,30.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
tczxbkwcmu,2011-08-16,20110816210243,,OTHER,18.0,basic,0,en,other,other,untracked,Web,Windows Desktop,Chrome,NDF
1avy1tbxe4,2011-08-16,20110816210925,,MALE,51.0,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
pou945gmun,2011-08-16,20110816211547,2011-08-18,FEMALE,35.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,FR
rrjdbbn1xh,2011-08-16,20110816211902,,FEMALE,38.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
yg7lyeej9b,2011-08-16,20110816211947,,MALE,45.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF
qud0kekqu7,2011-08-16,20110816212103,,FEMALE,67.0,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
25fa8ftjnp,2011-08-16,20110816213526,2011-08-17,FEMALE,51.0,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,US
sf6cloyacf,2011-08-16,20110816215013,,-unknown-,30.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
qmjfka24vg,2011-08-16,20110816215251,,FEMALE,42.0,basic,3,en,other,craigslist,untracked,Web,Windows Desktop,Firefox,NDF
fc3e2y7ily,2011-08-16,20110816221013,,FEMALE,42.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
v9hnxmc2lp,2011-08-16,20110816221522,,FEMALE,25.0,facebook,0,en,direct,direct,untracked,Web,iPad,Chrome Mobile,NDF
gqkg5mihr3,2011-08-16,20110816223319,2011-09-19,MALE,32.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
vdo2zj1u54,2011-08-16,20110816225454,,-unknown-,,basic,2,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
l2r38ilbhs,2011-08-16,20110816231535,2011-08-17,-unknown-,,basic,3,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
kmm7oi83ls,2011-08-16,20110816231639,2011-08-17,MALE,37.0,basic,3,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
